t_rel_s,phase,mv,ma,watt,temp_max_c
50.673,warmup,4952.0,1688.0,8.3590,62.19
50.773,warmup,4952.0,1664.0,8.2401,62.16
50.873,warmup,4952.0,1688.0,8.3590,62.28
50.973,warmup,4952.0,1664.0,8.2401,62.12
51.074,warmup,4952.0,1688.0,8.3590,62.38
51.174,warmup,4952.0,1664.0,8.2401,62.12
51.274,warmup,4952.0,1696.0,8.3986,62.19
51.374,warmup,4952.0,1672.0,8.2797,62.25
51.474,warmup,4952.0,1696.0,8.3986,62.25
51.574,warmup,4952.0,1672.0,8.2797,62.19
51.674,warmup,4952.0,1696.0,8.3986,62.44
51.775,warmup,4952.0,1664.0,8.2401,62.06
51.875,warmup,4952.0,1696.0,8.3986,62.16
51.975,warmup,4952.0,1664.0,8.2401,62.16
52.075,warmup,4952.0,1688.0,8.3590,62.16
52.175,warmup,4952.0,1664.0,8.2401,62.06
52.275,warmup,4952.0,1680.0,8.3194,62.28
52.375,warmup,4952.0,1664.0,8.2401,62.28
52.476,warmup,4952.0,1696.0,8.3986,62.38
52.576,warmup,4952.0,1664.0,8.2401,62.25
52.676,warmup,4952.0,1688.0,8.3590,62.22
52.776,warmup,4952.0,1664.0,8.2401,62.12
52.876,warmup,4952.0,1688.0,8.3590,62.34
52.976,warmup,4952.0,1664.0,8.2401,62.16
53.076,warmup,4952.0,1696.0,8.3986,62.38
53.177,warmup,4952.0,1664.0,8.2401,62.16
53.277,warmup,4952.0,1688.0,8.3590,62.22
53.377,warmup,4952.0,1664.0,8.2401,62.31
53.477,warmup,4952.0,1696.0,8.3986,62.41
53.577,warmup,4952.0,1664.0,8.2401,62.19
53.677,warmup,4952.0,1688.0,8.3590,62.31
53.777,warmup,4952.0,1656.0,8.2005,62.12
53.878,warmup,4952.0,1688.0,8.3590,62.22
53.978,warmup,4952.0,1656.0,8.2005,62.09
54.078,warmup,4952.0,1696.0,8.3986,62.34
54.178,warmup,4952.0,1664.0,8.2401,62.25
54.278,warmup,4952.0,1696.0,8.3986,62.34
54.378,warmup,4952.0,1664.0,8.2401,62.22
54.478,warmup,4952.0,1696.0,8.3986,62.50
54.579,warmup,4952.0,1664.0,8.2401,62.19
54.679,warmup,4952.0,1688.0,8.3590,62.16
54.779,warmup,4952.0,1664.0,8.2401,62.25
54.879,warmup,4952.0,1704.0,8.4382,62.44
54.979,warmup,4952.0,1664.0,8.2401,62.19
55.079,warmup,4952.0,1704.0,8.4382,62.34
55.180,warmup,4952.0,1664.0,8.2401,62.31
55.280,warmup,4952.0,1696.0,8.3986,62.31
55.380,warmup,4952.0,1664.0,8.2401,62.25
55.480,warmup,4952.0,1704.0,8.4382,62.34
55.580,warmup,4952.0,1664.0,8.2401,62.25
55.680,warmup,4952.0,1704.0,8.4382,62.38
55.780,warmup,4952.0,1664.0,8.2401,62.19
55.881,warmup,4952.0,1696.0,8.3986,62.44
55.981,warmup,4952.0,1664.0,8.2401,62.31
56.081,warmup,4952.0,1704.0,8.4382,62.31
56.181,warmup,4952.0,1664.0,8.2401,62.34
56.281,warmup,4952.0,1688.0,8.3590,62.41
56.381,warmup,4952.0,1672.0,8.2797,62.25
56.481,warmup,4952.0,1704.0,8.4382,62.59
56.582,warmup,4952.0,1672.0,8.2797,62.25
56.682,warmup,4952.0,1704.0,8.4382,62.34
56.782,warmup,4952.0,1672.0,8.2797,62.28
56.882,warmup,4952.0,1696.0,8.3986,62.53
56.982,warmup,4952.0,1664.0,8.2401,62.38
57.082,warmup,4952.0,1696.0,8.3986,62.31
57.183,warmup,4952.0,1664.0,8.2401,62.31
57.283,warmup,4952.0,1696.0,8.3986,62.38
57.383,warmup,4952.0,1664.0,8.2401,62.22
57.483,warmup,4952.0,1696.0,8.3986,62.38
57.583,warmup,4952.0,1664.0,8.2401,62.22
57.683,warmup,4952.0,1696.0,8.3986,62.56
57.783,warmup,4952.0,1672.0,8.2797,62.44
57.884,warmup,4952.0,1696.0,8.3986,62.69
57.984,warmup,4952.0,1672.0,8.2797,62.38
58.084,warmup,4952.0,1696.0,8.3986,62.47
58.184,warmup,4952.0,1672.0,8.2797,62.31
58.284,warmup,4952.0,1696.0,8.3986,62.56
58.384,warmup,4952.0,1672.0,8.2797,62.25
58.484,warmup,4952.0,1696.0,8.3986,62.31
58.585,warmup,4952.0,1672.0,8.2797,62.44
58.685,warmup,4952.0,1696.0,8.3986,62.38
58.785,warmup,4952.0,1672.0,8.2797,62.44
58.885,warmup,4952.0,1696.0,8.3986,62.38
58.985,warmup,4952.0,1672.0,8.2797,62.34
59.085,warmup,4952.0,1696.0,8.3986,62.38
59.185,warmup,4952.0,1672.0,8.2797,62.34
59.286,warmup,4952.0,1696.0,8.3986,62.38
59.386,warmup,4952.0,1672.0,8.2797,62.41
59.486,warmup,4952.0,1696.0,8.3986,62.50
59.586,warmup,4952.0,1672.0,8.2797,62.56
59.686,warmup,4952.0,1696.0,8.3986,62.59
59.787,warmup,4952.0,1672.0,8.2797,62.47
59.887,warmup,4952.0,1696.0,8.3986,62.38
59.987,warmup,4952.0,1680.0,8.3194,62.50
60.087,warmup,4952.0,1696.0,8.3986,62.31
60.187,warmup,4952.0,1680.0,8.3194,62.31
60.287,warmup,4952.0,1696.0,8.3986,62.78
60.387,measure,4952.0,1648.0,8.1609,62.31
60.488,measure,4952.0,1672.0,8.2797,62.44
60.588,measure,4952.0,1656.0,8.2005,62.53
60.688,measure,4952.0,1664.0,8.2401,62.50
60.788,measure,4952.0,1664.0,8.2401,62.47
60.888,measure,4952.0,1696.0,8.3986,62.44
60.988,measure,4952.0,1688.0,8.3590,62.34
61.089,measure,4952.0,1712.0,8.4778,62.69
61.189,measure,4952.0,1688.0,8.3590,62.34
61.289,measure,4952.0,1712.0,8.4778,62.31
61.389,measure,4952.0,1688.0,8.3590,62.53
61.489,measure,4952.0,1704.0,8.4382,62.50
61.590,measure,4952.0,1680.0,8.3194,62.47
61.690,measure,4952.0,1704.0,8.4382,62.72
61.790,measure,4952.0,1680.0,8.3194,62.38
61.890,measure,4952.0,1704.0,8.4382,62.44
61.990,measure,4952.0,1680.0,8.3194,62.41
62.090,measure,4952.0,1704.0,8.4382,62.41
62.190,measure,4952.0,1680.0,8.3194,62.34
62.291,measure,4952.0,1704.0,8.4382,62.44
62.391,measure,4952.0,1680.0,8.3194,62.56
62.491,measure,4952.0,1704.0,8.4382,62.56
62.591,measure,4952.0,1672.0,8.2797,62.50
62.691,measure,4952.0,1704.0,8.4382,62.75
62.791,measure,4952.0,1688.0,8.3590,62.50
62.891,measure,4952.0,1696.0,8.3986,62.50
62.992,measure,4952.0,1672.0,8.2797,62.38
63.092,measure,4952.0,1696.0,8.3986,62.75
63.192,measure,4952.0,1680.0,8.3194,62.47
63.292,measure,4952.0,1696.0,8.3986,62.62
63.392,measure,4952.0,1680.0,8.3194,62.69
63.492,measure,4952.0,1696.0,8.3986,62.66
63.592,measure,4952.0,1672.0,8.2797,62.47
63.693,measure,4952.0,1688.0,8.3590,62.41
63.793,measure,4952.0,1672.0,8.2797,62.50
63.893,measure,4952.0,1688.0,8.3590,62.38
63.993,measure,4952.0,1672.0,8.2797,62.47
64.093,measure,4952.0,1680.0,8.3194,62.44
64.193,measure,4952.0,1672.0,8.2797,62.69
64.293,measure,4952.0,1680.0,8.3194,62.59
64.394,measure,4952.0,1672.0,8.2797,62.59
64.494,measure,4952.0,1680.0,8.3194,62.66
64.594,measure,4952.0,1672.0,8.2797,62.53
64.694,measure,4952.0,1680.0,8.3194,62.53
64.794,measure,4952.0,1672.0,8.2797,62.66
64.894,measure,4952.0,1680.0,8.3194,62.66
64.994,measure,4952.0,1672.0,8.2797,62.38
65.095,measure,4952.0,1688.0,8.3590,62.44
65.195,measure,4952.0,1680.0,8.3194,62.72
65.295,measure,4952.0,1688.0,8.3590,62.59
65.395,measure,4952.0,1680.0,8.3194,62.47
65.495,measure,4952.0,1680.0,8.3194,62.59
65.595,measure,4952.0,1680.0,8.3194,62.56
65.695,measure,4952.0,1680.0,8.3194,62.50
65.796,measure,4952.0,1680.0,8.3194,62.50
65.896,measure,4952.0,1680.0,8.3194,62.56
65.996,measure,4952.0,1672.0,8.2797,62.53
66.096,measure,4952.0,1680.0,8.3194,62.66
66.196,measure,4952.0,1656.0,8.2005,62.62
66.296,measure,4952.0,1680.0,8.3194,62.72
66.396,measure,4952.0,1656.0,8.2005,62.56
66.497,measure,4952.0,1680.0,8.3194,62.81
66.597,measure,4952.0,1664.0,8.2401,62.56
66.697,measure,4952.0,1688.0,8.3590,62.53
66.797,measure,4952.0,1696.0,8.3986,62.47
66.897,measure,4952.0,1688.0,8.3590,62.66
66.997,measure,4952.0,1688.0,8.3590,62.69
67.097,measure,4952.0,1688.0,8.3590,62.75
67.198,measure,4952.0,1680.0,8.3194,62.69
67.298,measure,4952.0,1680.0,8.3194,62.62
67.398,measure,4952.0,1680.0,8.3194,62.59
67.498,measure,4952.0,1680.0,8.3194,62.62
67.598,measure,4952.0,1680.0,8.3194,62.50
67.698,measure,4952.0,1680.0,8.3194,62.62
67.798,measure,4952.0,1672.0,8.2797,62.56
67.899,measure,4952.0,1680.0,8.3194,62.75
67.999,measure,4952.0,1688.0,8.3590,62.72
68.099,measure,4952.0,1680.0,8.3194,62.59
68.199,measure,4952.0,1688.0,8.3590,62.84
68.299,measure,4952.0,1680.0,8.3194,62.72
68.399,measure,4952.0,1680.0,8.3194,62.53
68.499,measure,4952.0,1680.0,8.3194,62.59
68.600,measure,4952.0,1680.0,8.3194,62.84
68.700,measure,4952.0,1680.0,8.3194,62.56
68.800,measure,4952.0,1680.0,8.3194,62.56
68.900,measure,4952.0,1680.0,8.3194,62.75
69.000,measure,4952.0,1688.0,8.3590,62.69
69.100,measure,4952.0,1680.0,8.3194,62.62
69.200,measure,4952.0,1688.0,8.3590,62.66
69.301,measure,4952.0,1680.0,8.3194,62.59
69.401,measure,4952.0,1688.0,8.3590,62.72
69.501,measure,4952.0,1680.0,8.3194,62.62
69.601,measure,4952.0,1688.0,8.3590,62.88
69.701,measure,4952.0,1680.0,8.3194,62.66
69.801,measure,4952.0,1688.0,8.3590,62.66
69.901,measure,4952.0,1680.0,8.3194,62.81
70.002,measure,4952.0,1688.0,8.3590,62.84
70.102,measure,4952.0,1680.0,8.3194,62.69
70.202,measure,4952.0,1688.0,8.3590,62.62
70.302,measure,4952.0,1680.0,8.3194,62.84
70.402,measure,4952.0,1688.0,8.3590,62.62
70.502,measure,4952.0,1680.0,8.3194,62.56
70.602,measure,4952.0,1688.0,8.3590,62.69
70.703,measure,4952.0,1672.0,8.2797,62.75
70.803,measure,4952.0,1664.0,8.2401,62.72
70.903,measure,4952.0,1680.0,8.3194,62.75
71.003,measure,4952.0,1648.0,8.1609,62.69
71.103,measure,4952.0,1672.0,8.2797,62.81
71.203,measure,4952.0,1640.0,8.1213,62.59
71.303,measure,4952.0,1680.0,8.3194,63.00
71.404,measure,4952.0,1664.0,8.2401,62.78
71.504,measure,4952.0,1696.0,8.3986,62.81
71.604,measure,4952.0,1704.0,8.4382,62.81
71.704,measure,4952.0,1696.0,8.3986,62.84
71.804,measure,4952.0,1704.0,8.4382,62.84
71.904,measure,4952.0,1688.0,8.3590,62.72
72.004,measure,4952.0,1696.0,8.3986,62.97
72.105,measure,4952.0,1680.0,8.3194,62.66
72.205,measure,4952.0,1696.0,8.3986,62.66
72.305,measure,4952.0,1680.0,8.3194,62.62
72.405,measure,4952.0,1688.0,8.3590,62.69
72.505,measure,4952.0,1680.0,8.3194,62.81
72.605,measure,4952.0,1688.0,8.3590,62.75
72.705,measure,4952.0,1672.0,8.2797,62.78
72.806,measure,4952.0,1688.0,8.3590,62.88
72.906,measure,4952.0,1672.0,8.2797,62.72
73.006,measure,4952.0,1688.0,8.3590,62.81
73.106,measure,4952.0,1672.0,8.2797,62.72
73.206,measure,4952.0,1688.0,8.3590,62.91
73.306,measure,4952.0,1672.0,8.2797,62.56
73.406,measure,4952.0,1688.0,8.3590,63.06
73.506,measure,4952.0,1672.0,8.2797,62.81
73.607,measure,4952.0,1688.0,8.3590,62.78
73.707,measure,4952.0,1672.0,8.2797,62.69
73.807,measure,4952.0,1688.0,8.3590,62.75
73.907,measure,4952.0,1664.0,8.2401,62.75
74.007,measure,4952.0,1688.0,8.3590,62.81
74.107,measure,4952.0,1672.0,8.2797,62.69
74.207,measure,4952.0,1688.0,8.3590,62.72
74.308,measure,4952.0,1664.0,8.2401,62.84
74.408,measure,4952.0,1688.0,8.3590,62.81
74.508,measure,4952.0,1664.0,8.2401,62.84
74.608,measure,4952.0,1688.0,8.3590,62.94
74.708,measure,4952.0,1664.0,8.2401,62.75
74.808,measure,4952.0,1688.0,8.3590,63.09
74.908,measure,4952.0,1664.0,8.2401,62.78
75.009,measure,4952.0,1688.0,8.3590,62.78
75.109,measure,4952.0,1664.0,8.2401,62.97
75.209,measure,4952.0,1688.0,8.3590,63.00
75.309,measure,4952.0,1664.0,8.2401,62.91
75.409,measure,4952.0,1688.0,8.3590,62.84
75.509,measure,4952.0,1664.0,8.2401,62.84
75.609,measure,4952.0,1688.0,8.3590,62.78
75.710,measure,4952.0,1664.0,8.2401,62.72
75.810,measure,4952.0,1696.0,8.3986,62.84
75.910,measure,4952.0,1672.0,8.2797,62.81
76.010,measure,4952.0,1696.0,8.3986,62.84
76.110,measure,4952.0,1664.0,8.2401,62.91
76.210,measure,4952.0,1688.0,8.3590,63.09
76.310,measure,4952.0,1664.0,8.2401,62.91
76.411,measure,4952.0,1688.0,8.3590,62.84
76.511,measure,4952.0,1664.0,8.2401,62.84
76.611,measure,4952.0,1696.0,8.3986,63.00
76.711,measure,4952.0,1664.0,8.2401,62.81
76.811,measure,4952.0,1696.0,8.3986,62.72
76.911,measure,4952.0,1664.0,8.2401,62.84
77.011,measure,4952.0,1688.0,8.3590,62.94
77.112,measure,4952.0,1664.0,8.2401,62.97
77.212,measure,4952.0,1696.0,8.3986,63.09
77.312,measure,4952.0,1664.0,8.2401,62.84
77.412,measure,4952.0,1688.0,8.3590,62.84
77.512,measure,4952.0,1664.0,8.2401,62.81
77.612,measure,4952.0,1688.0,8.3590,62.84
77.712,measure,4952.0,1664.0,8.2401,62.78
77.813,measure,4952.0,1688.0,8.3590,62.91
77.913,measure,4952.0,1656.0,8.2005,62.88
78.013,measure,4952.0,1688.0,8.3590,62.94
78.113,measure,4952.0,1664.0,8.2401,62.91
78.213,measure,4952.0,1688.0,8.3590,63.25
78.313,measure,4952.0,1656.0,8.2005,62.84
78.413,measure,4952.0,1688.0,8.3590,63.03
78.514,measure,4952.0,1656.0,8.2005,62.78
78.614,measure,4952.0,1688.0,8.3590,63.16
78.714,measure,4952.0,1656.0,8.2005,62.78
78.814,measure,4952.0,1688.0,8.3590,62.88
78.914,measure,4952.0,1656.0,8.2005,62.94
79.014,measure,4952.0,1696.0,8.3986,62.91
79.114,measure,4952.0,1664.0,8.2401,62.84
79.215,measure,4952.0,1696.0,8.3986,62.94
79.315,measure,4952.0,1664.0,8.2401,62.81
79.415,measure,4952.0,1696.0,8.3986,63.06
79.515,measure,4952.0,1656.0,8.2005,62.81
79.615,measure,4952.0,1696.0,8.3986,62.97
79.715,measure,4952.0,1656.0,8.2005,62.84
79.815,measure,4952.0,1688.0,8.3590,63.03
79.916,measure,4952.0,1656.0,8.2005,63.09
80.016,measure,4952.0,1696.0,8.3986,63.12
80.116,measure,4952.0,1656.0,8.2005,62.88
80.216,measure,4952.0,1696.0,8.3986,62.88
80.316,measure,4952.0,1656.0,8.2005,62.88
80.416,measure,4952.0,1688.0,8.3590,62.94
80.517,measure,4952.0,1656.0,8.2005,62.78
80.617,measure,4952.0,1696.0,8.3986,63.00
80.717,measure,4952.0,1656.0,8.2005,63.03
80.817,measure,4952.0,1696.0,8.3986,63.06
80.917,measure,4952.0,1656.0,8.2005,62.88
81.017,measure,4952.0,1696.0,8.3986,63.00
81.117,measure,4952.0,1656.0,8.2005,62.84
81.218,measure,4952.0,1696.0,8.3986,63.06
81.318,measure,4952.0,1664.0,8.2401,62.84
81.418,measure,4952.0,1696.0,8.3986,63.06
81.518,measure,4952.0,1664.0,8.2401,62.88
81.618,measure,4952.0,1696.0,8.3986,63.00
81.718,measure,4952.0,1664.0,8.2401,63.00
81.818,measure,4952.0,1696.0,8.3986,63.16
81.919,measure,4952.0,1664.0,8.2401,62.88
82.019,measure,4952.0,1704.0,8.4382,63.22
82.119,measure,4952.0,1672.0,8.2797,62.94
82.219,measure,4952.0,1696.0,8.3986,62.94
82.319,measure,4952.0,1664.0,8.2401,62.84
82.419,measure,4952.0,1704.0,8.4382,63.00
82.520,measure,4952.0,1672.0,8.2797,62.94
82.620,measure,4952.0,1704.0,8.4382,63.06
82.720,measure,4952.0,1672.0,8.2797,63.03
82.820,measure,4952.0,1696.0,8.3986,63.19
82.920,measure,4952.0,1664.0,8.2401,62.97
83.020,measure,4952.0,1696.0,8.3986,62.91
83.120,measure,4952.0,1664.0,8.2401,62.97
83.221,measure,4952.0,1696.0,8.3986,63.12
83.321,measure,4952.0,1664.0,8.2401,62.81
83.421,measure,4952.0,1696.0,8.3986,63.28
83.521,measure,4952.0,1664.0,8.2401,62.97
83.621,measure,4952.0,1688.0,8.3590,63.12
83.721,measure,4952.0,1664.0,8.2401,63.00
83.821,measure,4952.0,1688.0,8.3590,62.94
83.922,measure,4952.0,1664.0,8.2401,62.84
84.022,measure,4952.0,1696.0,8.3986,63.00
84.122,measure,4952.0,1672.0,8.2797,62.84
84.222,measure,4952.0,1688.0,8.3590,62.94
84.322,measure,4952.0,1672.0,8.2797,62.91
84.422,measure,4952.0,1696.0,8.3986,63.09
84.522,measure,4952.0,1664.0,8.2401,63.16
84.623,measure,4952.0,1680.0,8.3194,63.09
84.723,measure,4952.0,1656.0,8.2005,63.03
84.823,measure,4952.0,1680.0,8.3194,63.22
84.923,measure,4952.0,1656.0,8.2005,62.94
85.023,measure,4952.0,1688.0,8.3590,63.03
85.123,measure,4952.0,1664.0,8.2401,63.09
85.223,measure,4952.0,1680.0,8.3194,63.19
85.324,measure,4952.0,1664.0,8.2401,62.84
85.424,measure,4952.0,1672.0,8.2797,63.03
85.524,measure,4952.0,1664.0,8.2401,63.03
85.624,measure,4952.0,1664.0,8.2401,63.00
85.724,measure,4952.0,1672.0,8.2797,63.12
85.824,measure,4952.0,1656.0,8.2005,62.97
85.924,measure,4952.0,1680.0,8.3194,62.88
86.025,measure,4952.0,1696.0,8.3986,63.12
86.125,measure,4952.0,1688.0,8.3590,62.88
86.225,measure,4952.0,1720.0,8.5174,63.16
86.325,measure,4952.0,1704.0,8.4382,63.06
86.425,measure,4952.0,1712.0,8.4778,63.12
86.525,measure,4952.0,1696.0,8.3986,63.16
86.625,measure,4952.0,1704.0,8.4382,63.12
86.726,measure,4952.0,1688.0,8.3590,63.03
86.826,measure,4952.0,1704.0,8.4382,63.34
86.926,measure,4952.0,1688.0,8.3590,63.22
87.026,measure,4952.0,1696.0,8.3986,62.97
87.126,measure,4952.0,1680.0,8.3194,62.88
87.226,measure,4952.0,1696.0,8.3986,63.22
87.326,measure,4952.0,1680.0,8.3194,63.03
87.427,measure,4952.0,1688.0,8.3590,63.00
87.527,measure,4952.0,1680.0,8.3194,63.00
87.627,measure,4952.0,1688.0,8.3590,63.00
87.727,measure,4952.0,1680.0,8.3194,63.09
87.827,measure,4952.0,1688.0,8.3590,62.97
87.927,measure,4952.0,1664.0,8.2401,63.12
88.027,measure,4952.0,1680.0,8.3194,63.16
88.128,measure,4952.0,1648.0,8.1609,62.91
88.228,measure,4952.0,1664.0,8.2401,63.22
88.328,measure,4952.0,1656.0,8.2005,63.12
88.428,measure,4952.0,1696.0,8.3986,63.19
88.528,measure,4952.0,1688.0,8.3590,63.06
88.628,measure,4952.0,1704.0,8.4382,63.19
88.728,measure,4952.0,1696.0,8.3986,63.19
88.829,measure,4952.0,1696.0,8.3986,62.94
88.929,measure,4952.0,1688.0,8.3590,63.28
89.029,measure,4952.0,1688.0,8.3590,63.22
89.129,measure,4952.0,1688.0,8.3590,63.09
89.229,measure,4952.0,1688.0,8.3590,63.12
89.329,measure,4952.0,1688.0,8.3590,63.09
89.429,measure,4952.0,1688.0,8.3590,63.03
89.530,measure,4952.0,1688.0,8.3590,63.16
89.630,measure,4952.0,1688.0,8.3590,63.03
89.730,measure,4952.0,1688.0,8.3590,63.16
89.830,measure,4952.0,1688.0,8.3590,63.12
89.930,measure,4952.0,1688.0,8.3590,63.34
90.030,measure,4952.0,1688.0,8.3590,63.22
90.130,measure,4952.0,1688.0,8.3590,63.16
90.231,measure,4952.0,1688.0,8.3590,63.00
90.331,measure,4952.0,1688.0,8.3590,63.28
90.431,measure,4952.0,1688.0,8.3590,63.12
90.531,measure,4952.0,1688.0,8.3590,63.03
90.631,measure,4952.0,1688.0,8.3590,63.31
90.731,measure,4952.0,1688.0,8.3590,63.06
90.831,measure,4952.0,1688.0,8.3590,63.22
90.931,measure,4952.0,1688.0,8.3590,63.12
91.032,measure,4952.0,1688.0,8.3590,63.16
91.132,measure,4952.0,1688.0,8.3590,63.19
91.232,measure,4952.0,1688.0,8.3590,63.06
91.332,measure,4952.0,1688.0,8.3590,63.09
91.432,measure,4952.0,1688.0,8.3590,63.12
91.532,measure,4952.0,1688.0,8.3590,63.12
91.632,measure,4952.0,1688.0,8.3590,63.03
91.733,measure,4952.0,1688.0,8.3590,63.28
91.833,measure,4952.0,1680.0,8.3194,63.22
91.933,measure,4952.0,1688.0,8.3590,63.12
92.033,measure,4952.0,1680.0,8.3194,63.28
92.133,measure,4952.0,1688.0,8.3590,63.22
92.233,measure,4952.0,1680.0,8.3194,63.12
92.333,measure,4952.0,1688.0,8.3590,63.12
92.433,measure,4952.0,1680.0,8.3194,63.25
92.534,measure,4952.0,1688.0,8.3590,63.06
92.634,measure,4952.0,1688.0,8.3590,63.25
92.734,measure,4952.0,1688.0,8.3590,63.12
92.834,measure,4952.0,1688.0,8.3590,63.19
92.934,measure,4952.0,1688.0,8.3590,63.22
93.034,measure,4952.0,1688.0,8.3590,63.09
93.134,measure,4952.0,1688.0,8.3590,63.28
93.235,measure,4952.0,1688.0,8.3590,63.12
93.335,measure,4952.0,1688.0,8.3590,63.22
93.435,measure,4952.0,1680.0,8.3194,63.28
93.535,measure,4952.0,1688.0,8.3590,63.28
93.635,measure,4952.0,1680.0,8.3194,63.22
93.735,measure,4952.0,1688.0,8.3590,63.41
93.835,measure,4952.0,1680.0,8.3194,63.22
93.935,measure,4952.0,1688.0,8.3590,63.16
94.036,measure,4952.0,1680.0,8.3194,63.06
94.136,measure,4952.0,1688.0,8.3590,63.31
94.236,measure,4952.0,1680.0,8.3194,63.09
94.336,measure,4952.0,1688.0,8.3590,63.06
94.436,measure,4952.0,1680.0,8.3194,63.22
94.536,measure,4952.0,1688.0,8.3590,63.19
94.636,measure,4952.0,1680.0,8.3194,63.12
94.736,measure,4952.0,1688.0,8.3590,63.16
94.837,measure,4952.0,1680.0,8.3194,63.12
94.937,measure,4952.0,1688.0,8.3590,63.31
95.037,measure,4952.0,1680.0,8.3194,63.09
95.137,measure,4952.0,1688.0,8.3590,63.50
95.237,measure,4952.0,1680.0,8.3194,63.22
95.337,measure,4952.0,1688.0,8.3590,63.22
95.437,measure,4952.0,1672.0,8.2797,63.28
95.538,measure,4952.0,1680.0,8.3194,63.38
95.638,measure,4952.0,1672.0,8.2797,63.16
95.738,measure,4952.0,1688.0,8.3590,63.19
95.838,measure,4952.0,1672.0,8.2797,63.28
95.938,measure,4952.0,1688.0,8.3590,63.16
96.038,measure,4952.0,1672.0,8.2797,62.97
96.138,measure,4952.0,1688.0,8.3590,63.22
96.238,measure,4952.0,1672.0,8.2797,63.00
96.339,measure,4952.0,1688.0,8.3590,63.25
96.439,measure,4952.0,1680.0,8.3194,63.12
96.539,measure,4952.0,1696.0,8.3986,63.28
96.639,measure,4952.0,1680.0,8.3194,63.19
96.739,measure,4952.0,1688.0,8.3590,63.25
96.839,measure,4952.0,1672.0,8.2797,63.12
96.939,measure,4952.0,1688.0,8.3590,63.34
97.040,measure,4952.0,1672.0,8.2797,63.19
97.140,measure,4952.0,1696.0,8.3986,63.22
97.240,measure,4952.0,1672.0,8.2797,63.31
97.340,measure,4952.0,1688.0,8.3590,63.34
97.440,measure,4952.0,1672.0,8.2797,63.16
97.540,measure,4952.0,1696.0,8.3986,63.56
97.640,measure,4952.0,1672.0,8.2797,63.28
97.740,measure,4952.0,1696.0,8.3986,63.22
97.841,measure,4952.0,1672.0,8.2797,63.12
97.941,measure,4952.0,1688.0,8.3590,63.19
98.041,measure,4952.0,1672.0,8.2797,63.06
98.141,measure,4952.0,1688.0,8.3590,63.25
98.241,measure,4952.0,1672.0,8.2797,63.22
98.341,measure,4952.0,1696.0,8.3986,63.22
98.441,measure,4952.0,1672.0,8.2797,63.16
98.541,measure,4952.0,1688.0,8.3590,63.28
98.642,measure,4952.0,1672.0,8.2797,63.16
98.742,measure,4952.0,1696.0,8.3986,63.34
98.842,measure,4952.0,1672.0,8.2797,63.19
98.942,measure,4952.0,1688.0,8.3590,63.50
99.042,measure,4952.0,1672.0,8.2797,63.25
99.142,measure,4952.0,1696.0,8.3986,63.34
99.242,measure,4952.0,1672.0,8.2797,63.19
99.342,measure,4952.0,1696.0,8.3986,63.47
99.443,measure,4952.0,1672.0,8.2797,63.22
99.543,measure,4952.0,1696.0,8.3986,63.22
99.643,measure,4952.0,1672.0,8.2797,63.12
99.743,measure,4952.0,1696.0,8.3986,63.25
99.843,measure,4952.0,1672.0,8.2797,63.16
99.943,measure,4952.0,1696.0,8.3986,63.28
100.043,measure,4952.0,1672.0,8.2797,63.25
100.144,measure,4952.0,1704.0,8.4382,63.47
100.244,measure,4952.0,1672.0,8.2797,63.19
100.344,measure,4952.0,1688.0,8.3590,63.50
100.444,measure,4952.0,1672.0,8.2797,63.28
100.544,measure,4952.0,1696.0,8.3986,63.34
100.644,measure,4952.0,1672.0,8.2797,63.38
100.744,measure,4952.0,1696.0,8.3986,63.44
100.844,measure,4952.0,1672.0,8.2797,63.38
100.945,measure,4952.0,1696.0,8.3986,63.28
101.045,measure,4952.0,1672.0,8.2797,63.34
101.145,measure,4952.0,1696.0,8.3986,63.28
101.245,measure,4952.0,1672.0,8.2797,63.25
101.345,measure,4952.0,1696.0,8.3986,63.56
101.445,measure,4952.0,1664.0,8.2401,63.22
101.545,measure,4952.0,1696.0,8.3986,63.25
101.645,measure,4952.0,1664.0,8.2401,63.16
101.746,measure,4952.0,1680.0,8.3194,63.31
101.846,measure,4952.0,1672.0,8.2797,63.28
101.946,measure,4952.0,1696.0,8.3986,63.31
102.046,measure,4952.0,1664.0,8.2401,63.28
102.146,measure,4952.0,1696.0,8.3986,63.41
102.246,measure,4952.0,1664.0,8.2401,63.25
102.346,measure,4952.0,1704.0,8.4382,63.28
102.447,measure,4952.0,1672.0,8.2797,63.31
102.547,measure,4952.0,1688.0,8.3590,63.38
102.647,measure,4952.0,1672.0,8.2797,63.38
102.747,measure,4952.0,1704.0,8.4382,63.59
102.847,measure,4952.0,1672.0,8.2797,63.28
102.947,measure,4952.0,1704.0,8.4382,63.31
103.047,measure,4952.0,1672.0,8.2797,63.28
103.147,measure,4952.0,1704.0,8.4382,63.34
103.248,measure,4952.0,1672.0,8.2797,63.12
103.348,measure,4952.0,1704.0,8.4382,63.38
103.448,measure,4952.0,1672.0,8.2797,63.25
103.548,measure,4952.0,1704.0,8.4382,63.34
103.648,measure,4952.0,1672.0,8.2797,63.31
103.748,measure,4952.0,1704.0,8.4382,63.34
103.848,measure,4952.0,1664.0,8.2401,63.28
103.948,measure,4952.0,1704.0,8.4382,63.44
